@relation Covid19

@attribute Date date dd-mm-yyyy
@attribute Country string
@attribute Cases integer
@attribute Deaths integer
@attribute Recovered integer

@data
13-03-2020,Switzerland,1139,11,4
13-03-2020,Norway,996,1,1
13-03-2020,Sweden,814,1,1
13-03-2020,Netherlands,804,10,2
13-03-2020,Denmark,801,0,1
13-03-2020,UK,798,11,18
13-03-2020,Japan,701,19,118
13-03-2020,Diamond_Princess,696,7,325
13-03-2020,Belgium,559,3,1
13-03-2020,Austria,504,1,6
13-03-2020,Qatar,320,0,0
13-03-2020,Bahrain,210,0,44
13-03-2020,Singapore,200,0,97
13-03-2020,Australia,199,3,26
13-03-2020,Canada,198,1,11
13-03-2020,Malaysia,197,0,32
13-03-2020,Greece,190,1,2
13-03-2020,Finland,155,0,1
13-03-2020,Brazil,151,0,0
13-03-2020,Czechia,141,0,0
13-03-2020,Slovenia,141,0,0
13-03-2020,Iceland,134,0,0
13-03-2020,Hong_Kong,132,4,77
13-03-2020,Israel,126,0,4
13-03-2020,Portugal,112,0,1
13-03-2020,Iraq,101,9,24
13-03-2020,Kuwait,100,0,5
13-03-2020,Ireland,90,1,0
13-03-2020,Romania,89,0,7
13-03-2020,Saudi_Arabia,86,0,1
13-03-2020,UAE,85,0,20
13-03-2020,India,82,2,10
13-03-2020,San_Marino,80,5,2
13-03-2020,Egypt,80,2,27
13-03-2020,Estonia,79,0,0
13-03-2020,Lebanon,77,3,1
13-03-2020,Thailand,75,1,35
13-03-2020,Indonesia,69,4,5
13-03-2020,Poland,68,2,0
13-03-2020,Philippines,64,5,2
13-03-2020,Taiwan,50,1,20
13-03-2020,Russia,45,0,8
13-03-2020,Vietnam,44,0,16
13-03-2020,Chile,43,0,0
13-03-2020,Brunei,37,0,0
13-03-2020,Serbia,35,0,0
13-03-2020,Palestine,35,0,0
13-03-2020,Luxembourg,34,0,0
13-03-2020,Albania,33,1,0
13-03-2020,Croatia,32,0,1
13-03-2020,Slovakia,32,0,0
13-03-2020,Argentina,31,2,0
13-03-2020,Pakistan,28,0,2
13-03-2020,Peru,28,0,0
13-03-2020,Panama,27,1,0
13-03-2020,Belarus,27,0,3
13-03-2020,Algeria,26,2,10
13-03-2020,Georgia,25,0,0
13-03-2020,South_Africa,24,0,0
13-03-2020,Bulgaria,23,1,0
13-03-2020,Costa_Rica,23,0,0
13-03-2020,Ecuador,19,0,0
13-03-2020,Oman,19,0,9
13-03-2020,Hungary,19,0,0
13-03-2020,Bosnia_and_Herzegovina,18,0,0
13-03-2020,Latvia,17,0,1
13-03-2020,Tunisia,16,0,0
13-03-2020,Azerbaijan,15,1,3
13-03-2020,North_Macedonia,14,0,1
13-03-2020,Cyprus,14,0,0
13-03-2020,Colombia,13,0,0
13-03-2020,Mexico,12,0,4
13-03-2020,Malta,12,0,1
13-03-2020,Macao,10,0,10
13-03-2020,Senegal,10,0,2
13-03-2020,Maldives,9,0,0
13-03-2020,Armenia,8,0,0
13-03-2020,Jamaica,8,0,0
13-03-2020,Morocco,7,1,1
13-03-2020,Afghanistan,7,0,0
13-03-2020,Cambodia,7,0,1
13-03-2020,Lithuania,6,0,0
13-03-2020,Sri_Lanka,6,0,1
13-03-2020,French_Guiana,6,0,0
13-03-2020,Moldova,6,0,0
13-03-2020,Paraguay,6,0,0
13-03-2020,Dominican_Republic,5,0,0
13-03-2020,New_Zealand,5,0,0
13-03-2020,Réunion,5,0,0
13-03-2020,Turkey,5,0,0
13-03-2020,Cuba,4,0,0
13-03-2020,Kazakhstan,4,0,0
13-03-2020,Liechtenstein,4,0,0
13-03-2020,Ukraine,3,1,0
13-03-2020,Bangladesh,3,0,1
13-03-2020,Bolivia,3,0,0
13-03-2020,Channel_Islands,3,0,0
13-03-2020,Faeroe_Islands,3,0,0
13-03-2020,French_Polynesia,3,0,0
13-03-2020,Martinique,3,0,0
13-03-2020,Monaco,2,0,0
13-03-2020,Nigeria,2,0,0
13-03-2020,Aruba,2,0,0
13-03-2020,Burkina_Faso,2,0,0
13-03-2020,Cameroon,2,0,0
13-03-2020,DRC,2,0,0
13-03-2020,Ghana,2,0,0
13-03-2020,Honduras,2,0,0
13-03-2020,Saint_Martin,2,0,0
13-03-2020,Venezuela,2,0,0
13-03-2020,Guyana,1,1,0
13-03-2020,Sudan,1,1,0
13-03-2020,Andorra,1,0,0
13-03-2020,Jordan,1,0,1
13-03-2020,Nepal,1,0,1
13-03-2020,Antigua_and_Barbuda,1,0,0
13-03-2020,Bhutan,1,0,0
13-03-2020,Cayman_Islands,1,0,0
13-03-2020,Ivory_Coast,1,0,0
13-03-2020,Ethiopia,1,0,0
13-03-2020,Gabon,1,0,0
13-03-2020,Gibraltar,1,0,1
13-03-2020,Guadeloupe,1,0,0
13-03-2020,Guinea,1,0,0
13-03-2020,Vatican_City,1,0,0
13-03-2020,Kenya,1,0,0
13-03-2020,Mongolia,1,0,0
13-03-2020,St._Barth,1,0,0
13-03-2020,St._Vincent_Grenadines,1,0,0
13-03-2020,Togo,1,0,0
13-03-2020,Trinidad_and_Tobago,1,0,0
14-03-2020,China,80824,3189,65573
14-03-2020,Italy,21157,1441,1966
14-03-2020,Iran,12729,611,4339
14-03-2020,S._Korea,8086,72,714
14-03-2020,Spain,6391,195,517
14-03-2020,Germany,4599,9,46
14-03-2020,France,4469,91,12
14-03-2020,USA,2836,57,49
14-03-2020,Switzerland,1375,13,4
14-03-2020,UK,1140,21,18
14-03-2020,Norway,1108,3,1
14-03-2020,Sweden,961,2,1
14-03-2020,Netherlands,959,12,2
14-03-2020,Denmark,827,1,1
14-03-2020,Japan,804,22,144
14-03-2020,Diamond_Princess,696,7,456
14-03-2020,Belgium,689,4,1
14-03-2020,Austria,655,1,6
14-03-2020,Qatar,337,0,4
14-03-2020,Australia,248,3,27
14-03-2020,Canada,247,1,11
14-03-2020,Malaysia,238,0,35
14-03-2020,Greece,228,3,8
14-03-2020,Finland,225,0,10
14-03-2020,Bahrain,212,0,60
14-03-2020,Singapore,212,0,105
14-03-2020,Israel,193,0,4
14-03-2020,Czechia,189,0,0
14-03-2020,Slovenia,181,1,0
14-03-2020,Portugal,169,0,2
14-03-2020,Iceland,161,0,0
14-03-2020,Brazil,151,0,1
14-03-2020,Hong_Kong,142,4,81
14-03-2020,Ireland,129,2,0
14-03-2020,Romania,123,0,9
14-03-2020,Estonia,115,0,0
14-03-2020,Philippines,111,8,2
14-03-2020,Iraq,110,10,26
14-03-2020,Egypt,109,2,27
14-03-2020,Kuwait,104,0,5
14-03-2020,Poland,103,3,13
14-03-2020,Saudi_Arabia,103,0,1
14-03-2020,San_Marino,101,5,4
14-03-2020,India,97,2,10
14-03-2020,Indonesia,96,5,8
14-03-2020,Lebanon,93,3,1
14-03-2020,UAE,85,0,20
14-03-2020,Thailand,82,1,35
14-03-2020,Chile,61,0,0
14-03-2020,Russia,59,0,8
14-03-2020,Taiwan,53,1,20
14-03-2020,Vietnam,53,0,16
14-03-2020,Luxembourg,51,1,0
14-03-2020,Serbia,46,0,0
14-03-2020,Argentina,45,2,0
14-03-2020,Slovakia,44,0,0
14-03-2020,Bulgaria,41,2,0
14-03-2020,Brunei,40,0,0
14-03-2020,Croatia,39,0,2
14-03-2020,Albania,38,1,0
14-03-2020,Peru,38,0,0
14-03-2020,South_Africa,38,0,0
14-03-2020,Palestine,38,0,0
14-03-2020,Algeria,37,3,10
14-03-2020,Panama,36,1,0
14-03-2020,Pakistan,31,0,2
14-03-2020,Georgia,30,0,0
14-03-2020,Hungary,30,0,1
14-03-2020,Ecuador,28,1,0
14-03-2020,Belarus,27,0,3
14-03-2020,Costa_Rica,27,0,0
14-03-2020,Latvia,26,0,1
14-03-2020,Mexico,26,0,4
14-03-2020,Cyprus,26,0,0
14-03-2020,Colombia,22,0,0
14-03-2020,Senegal,21,0,2
14-03-2020,Bosnia_and_Herzegovina,21,0,0
14-03-2020,Oman,19,0,9
14-03-2020,Morocco,18,1,1
14-03-2020,Armenia,18,0,0
14-03-2020,Tunisia,18,0,0
14-03-2020,Malta,18,0,1
14-03-2020,Azerbaijan,15,1,3
14-03-2020,North_Macedonia,13,0,1
14-03-2020,Moldova,12,0,0
14-03-2020,Afghanistan,11,0,0
14-03-2020,Dominican_Republic,11,0,0
14-03-2020,Macao,10,0,10
14-03-2020,Sri_Lanka,10,0,1
14-03-2020,Bolivia,10,0,0
14-03-2020,Maldives,10,0,0
14-03-2020,Martinique,10,0,0
14-03-2020,Lithuania,9,0,1
14-03-2020,Faeroe_Islands,9,0,0
14-03-2020,Jamaica,8,0,0
14-03-2020,Cambodia,7,0,1
14-03-2020,New_Zealand,7,0,0
14-03-2020,French_Guiana,7,0,0
14-03-2020,Paraguay,7,0,0
14-03-2020,Kazakhstan,6,0,0
14-03-2020,Réunion,6,0,0
14-03-2020,Turkey,6,0,0
14-03-2020,Bangladesh,5,0,2
14-03-2020,Cuba,4,0,0
14-03-2020,Liechtenstein,4,0,0
14-03-2020,Uruguay,4,0,0
14-03-2020,Ukraine,3,1,0
14-03-2020,Channel_Islands,3,0,0
14-03-2020,French_Polynesia,3,0,0
14-03-2020,Guadeloupe,3,0,0
14-03-2020,Honduras,3,0,0
14-03-2020,Puerto_Rico,3,0,0
14-03-2020,Monaco,2,0,0
14-03-2020,Nigeria,2,0,0
14-03-2020,Aruba,2,0,0
14-03-2020,Burkina_Faso,2,0,0
14-03-2020,Cameroon,2,0,0
14-03-2020,DRC,2,0,0
14-03-2020,Ghana,2,0,0
14-03-2020,Namibia,2,0,0
14-03-2020,Saint_Martin,2,0,0
14-03-2020,Seychelles,2,0,0
14-03-2020,Trinidad_and_Tobago,2,0,0
14-03-2020,Venezuela,2,0,0
14-03-2020,Guyana,1,1,0
14-03-2020,Sudan,1,1,0
14-03-2020,Andorra,1,0,0
14-03-2020,Jordan,1,0,1
14-03-2020,Nepal,1,0,1
14-03-2020,Antigua_and_Barbuda,1,0,0
14-03-2020,Bhutan,1,0,0
14-03-2020,Cayman_Islands,1,0,0
14-03-2020,Ivory_Coast,1,0,0
14-03-2020,Curaçao,1,0,0
14-03-2020,Ethiopia,1,0,0
14-03-2020,Gabon,1,0,0
14-03-2020,Gibraltar,1,0,1
14-03-2020,Guatemala,1,0,0
14-03-2020,Guinea,1,0,0
14-03-2020,Vatican_City,1,0,0
14-03-2020,Kenya,1,0,0
14-03-2020,Mauritania,1,0,0
14-03-2020,Mayotte,1,0,0
14-03-2020,Mongolia,1,0,0
14-03-2020,Rwanda,1,0,0
14-03-2020,St._Barth,1,0,0
14-03-2020,Saint_Lucia,1,0,0
14-03-2020,St._Vincent_Grenadines,1,0,0
14-03-2020,Suriname,1,0,0
14-03-2020,Eswatini,1,0,0
14-03-2020,Togo,1,0,0
14-03-2020,U.S._Virgin_Islands,1,0,0
15-03-2020,China,80849,3199,66934
15-03-2020,Italy,24747,1809,2335
15-03-2020,Iran,13938,724,4590
15-03-2020,S._Korea,8162,75,834
15-03-2020,Spain,7843,292,517
15-03-2020,Germany,5813,11,46
15-03-2020,France,5423,127,12
15-03-2020,USA,3666,68,59
15-03-2020,Switzerland,2217,14,4
15-03-2020,UK,1391,35,20
15-03-2020,Norway,1254,3,1
15-03-2020,Netherlands,1135,20,2
15-03-2020,Sweden,1040,3,1
15-03-2020,Belgium,886,4,1
15-03-2020,Denmark,864,2,1
15-03-2020,Austria,860,1,6
15-03-2020,Japan,839,24,144
15-03-2020,Diamond_Princess,696,7,456
15-03-2020,Malaysia,428,0,42
15-03-2020,Qatar,401,0,4
15-03-2020,Greece,331,4,8
15-03-2020,Canada,321,1,11
15-03-2020,Australia,300,5,27
15-03-2020,Czechia,293,0,0
15-03-2020,Portugal,245,0,2
15-03-2020,Finland,244,0,10
15-03-2020,Singapore,226,0,105
15-03-2020,Slovenia,219,1,0
15-03-2020,Bahrain,214,0,77
15-03-2020,Israel,213,0,4
15-03-2020,Brazil,200,0,1
15-03-2020,Iceland,180,0,0
15-03-2020,Estonia,171,0,1
15-03-2020,Ireland,170,2,1
15-03-2020,Hong_Kong,149,4,81
15-03-2020,Philippines,140,11,2
15-03-2020,Romania,139,0,9
15-03-2020,Egypt,126,2,27
15-03-2020,Poland,125,3,13
15-03-2020,Iraq,124,10,26
15-03-2020,Saudi_Arabia,118,0,2
15-03-2020,Indonesia,117,5,8
15-03-2020,Thailand,114,1,35
15-03-2020,India,112,2,13
15-03-2020,Kuwait,112,0,9
15-03-2020,San_Marino,109,7,4
15-03-2020,Lebanon,99,3,1
15-03-2020,UAE,98,0,20
15-03-2020,Luxembourg,77,1,0
15-03-2020,Chile,75,0,0
15-03-2020,Peru,71,0,0
15-03-2020,Russia,63,0,8
15-03-2020,Slovakia,61,0,0
15-03-2020,South_Africa,61,0,0
15-03-2020,Taiwan,59,1,20
15-03-2020,Vietnam,56,0,16
15-03-2020,Pakistan,53,0,2
15-03-2020,Bulgaria,51,2,0
15-03-2020,Brunei,50,0,0
15-03-2020,Croatia,49,0,2
15-03-2020,Algeria,48,4,10
15-03-2020,Serbia,48,0,1
15-03-2020,Argentina,46,2,0
15-03-2020,Panama,43,1,0
15-03-2020,Mexico,43,0,4
15-03-2020,Albania,42,1,0
15-03-2020,Palestine,38,0,0
15-03-2020,Ecuador,37,2,0
15-03-2020,Costa_Rica,35,0,0
15-03-2020,Colombia,34,0,0
15-03-2020,Georgia,33,0,1
15-03-2020,Cyprus,33,0,0
15-03-2020,Hungary,32,1,1
15-03-2020,Latvia,30,0,1
15-03-2020,Morocco,28,1,1
15-03-2020,Belarus,27,0,3
15-03-2020,Armenia,26,0,0
15-03-2020,Senegal,24,0,2
15-03-2020,Bosnia_and_Herzegovina,24,0,0
15-03-2020,Azerbaijan,23,1,6
15-03-2020,Moldova,23,0,0
15-03-2020,Oman,22,0,9
15-03-2020,Malta,21,0,2
15-03-2020,Tunisia,20,0,0
15-03-2020,North_Macedonia,19,0,1
15-03-2020,Sri_Lanka,18,0,1
15-03-2020,Turkey,18,0,0
15-03-2020,Venezuela,17,0,0
15-03-2020,Afghanistan,16,0,1
15-03-2020,Maldives,13,0,0
15-03-2020,Cambodia,12,0,1
15-03-2020,Lithuania,12,0,1
15-03-2020,Macao,11,0,10
15-03-2020,Dominican_Republic,11,0,0
15-03-2020,Faeroe_Islands,11,0,0
15-03-2020,Jordan,10,0,1
15-03-2020,Bolivia,10,0,0
15-03-2020,Jamaica,10,0,2
15-03-2020,Martinique,10,0,0
15-03-2020,Kazakhstan,9,0,0
15-03-2020,New_Zealand,8,0,0
15-03-2020,French_Guiana,7,0,0
15-03-2020,Liechtenstein,7,0,0
15-03-2020,Paraguay,7,0,0
15-03-2020,Réunion,7,0,0
15-03-2020,Ghana,6,0,0
15-03-2020,Uruguay,6,0,0
15-03-2020,Andorra,5,0,0
15-03-2020,Bangladesh,5,0,2
15-03-2020,Rwanda,5,0,0
15-03-2020,Guyana,4,1,0
15-03-2020,Cameroon,4,0,0
15-03-2020,Ivory_Coast,4,0,0
15-03-2020,Cuba,4,0,0
15-03-2020,Ethiopia,4,0,0
15-03-2020,Puerto_Rico,4,0,0
15-03-2020,Uzbekistan,4,0,0
15-03-2020,Ukraine,3,1,0
15-03-2020,Burkina_Faso,3,0,0
15-03-2020,Channel_Islands,3,0,0
15-03-2020,French_Polynesia,3,0,0
15-03-2020,Guadeloupe,3,0,0
15-03-2020,Guam,3,0,0
15-03-2020,Honduras,3,0,0
15-03-2020,Kenya,3,0,0
15-03-2020,Seychelles,3,0,0
15-03-2020,Monaco,2,0,0
15-03-2020,Nigeria,2,0,1
15-03-2020,Aruba,2,0,0
15-03-2020,Curaçao,2,0,0
15-03-2020,DRC,2,0,0
15-03-2020,Namibia,2,0,0
15-03-2020,Saint_Lucia,2,0,0
15-03-2020,Saint_Martin,2,0,0
15-03-2020,Trinidad_and_Tobago,2,0,0
15-03-2020,Guatemala,1,1,0
15-03-2020,Sudan,1,1,0
15-03-2020,Nepal,1,0,1
15-03-2020,Antigua_and_Barbuda,1,0,0
15-03-2020,Bahamas,1,0,0
15-03-2020,Bhutan,1,0,0
15-03-2020,Cayman_Islands,1,0,0
15-03-2020,CAR,1,0,0
15-03-2020,Congo,1,0,0
15-03-2020,Equatorial_Guinea,1,0,0
15-03-2020,Gabon,1,0,0
15-03-2020,Gibraltar,1,0,1
15-03-2020,Guinea,1,0,0
15-03-2020,Vatican_City,1,0,0
15-03-2020,Mauritania,1,0,0
15-03-2020,Mayotte,1,0,0
15-03-2020,Mongolia,1,0,0
15-03-2020,St._Barth,1,0,0
15-03-2020,St._Vincent_Grenadines,1,0,0
15-03-2020,Suriname,1,0,0
15-03-2020,Eswatini,1,0,0
15-03-2020,Togo,1,0,0
15-03-2020,U.S._Virgin_Islands,1,0,0
16-03-2020,China,80880,3213,67819
16-03-2020,Italy,27980,2158,2749
16-03-2020,Iran,14991,853,4590
16-03-2020,Spain,9942,342,530
16-03-2020,S._Korea,8236,75,1137
16-03-2020,Germany,7272,17,67
16-03-2020,France,6633,148,12
16-03-2020,USA,4652,86,74
16-03-2020,Switzerland,2353,19,4
16-03-2020,UK,1543,55,52
16-03-2020,Netherlands,1413,24,2
16-03-2020,Norway,1348,3,1
16-03-2020,Sweden,1121,7,1
16-03-2020,Belgium,1058,10,1
16-03-2020,Austria,1018,3,8
16-03-2020,Denmark,914,4,1
16-03-2020,Japan,827,27,144
16-03-2020,Diamond_Princess,696,7,456
16-03-2020,Malaysia,566,0,42
16-03-2020,Qatar,439,0,4
16-03-2020,Canada,422,4,11
16-03-2020,Australia,401,5,27
16-03-2020,Greece,352,4,8
16-03-2020,Czechia,344,0,3
16-03-2020,Portugal,331,1,3
16-03-2020,Israel,298,0,4
16-03-2020,Finland,278,0,10
16-03-2020,Slovenia,253,1,0
16-03-2020,Singapore,243,0,109
16-03-2020,Brazil,234,0,2
16-03-2020,Bahrain,228,1,81
16-03-2020,Ireland,223,2,5
16-03-2020,Estonia,205,0,1
16-03-2020,Iceland,199,0,0
16-03-2020,Pakistan,184,1,2
16-03-2020,Poland,177,4,0
16-03-2020,Romania,168,0,9
16-03-2020,Egypt,166,4,32
16-03-2020,Chile,156,0,0
16-03-2020,Hong_Kong,155,4,81
16-03-2020,Thailand,147,1,35
16-03-2020,Philippines,142,12,5
16-03-2020,Indonesia,134,5,8
16-03-2020,Iraq,133,10,32
16-03-2020,Saudi_Arabia,133,0,6
16-03-2020,India,129,2,13
16-03-2020,Kuwait,123,0,9
16-03-2020,San_Marino,109,7,4
16-03-2020,Lebanon,109,3,3
16-03-2020,UAE,98,0,23
16-03-2020,Russia,93,0,8
16-03-2020,Peru,86,0,1
16-03-2020,Luxembourg,81,1,0
16-03-2020,Slovakia,72,0,0
16-03-2020,Taiwan,67,1,20
16-03-2020,South_Africa,64,0,0
16-03-2020,Bulgaria,62,2,0
16-03-2020,Vietnam,61,0,16
16-03-2020,Algeria,60,4,10
16-03-2020,Ecuador,58,2,0
16-03-2020,Croatia,57,0,3
16-03-2020,Serbia,57,0,1
16-03-2020,Argentina,56,2,3
16-03-2020,Panama,55,1,0
16-03-2020,Brunei,54,0,0
16-03-2020,Colombia,54,0,1
16-03-2020,Mexico,53,0,4
16-03-2020,Armenia,52,0,1
16-03-2020,Albania,51,1,0
16-03-2020,Turkey,47,0,0
16-03-2020,Cyprus,46,0,0
16-03-2020,Costa_Rica,41,0,0
16-03-2020,Hungary,39,1,2
16-03-2020,Palestine,39,0,0
16-03-2020,Morocco,38,1,1
16-03-2020,Belarus,36,0,3
16-03-2020,Latvia,34,0,1
16-03-2020,Georgia,33,0,1
16-03-2020,Malta,30,0,2
16-03-2020,Jordan,29,0,1
16-03-2020,Moldova,29,0,1
16-03-2020,Uruguay,29,0,0
16-03-2020,Sri_Lanka,28,0,1
16-03-2020,Azerbaijan,25,1,6
16-03-2020,Bosnia_and_Herzegovina,25,0,2
16-03-2020,Senegal,24,0,2
16-03-2020,Oman,22,0,9
16-03-2020,Afghanistan,21,0,1
16-03-2020,Dominican_Republic,21,0,0
16-03-2020,Tunisia,20,0,0
16-03-2020,North_Macedonia,19,0,1
16-03-2020,Faeroe_Islands,18,0,0
16-03-2020,Lithuania,17,0,1
16-03-2020,Venezuela,17,0,0
16-03-2020,Burkina_Faso,15,0,0
16-03-2020,Jamaica,15,0,2
16-03-2020,Martinique,15,0,0
16-03-2020,Andorra,14,0,0
16-03-2020,Maldives,13,0,0
16-03-2020,Cambodia,12,0,1
16-03-2020,Macao,11,0,10
16-03-2020,Bolivia,11,0,0
16-03-2020,French_Guiana,11,0,0
16-03-2020,Kazakhstan,10,0,0
16-03-2020,Réunion,9,0,0
16-03-2020,Guatemala,8,1,0
16-03-2020,New_Zealand,8,0,0
16-03-2020,Bangladesh,8,0,3
16-03-2020,Paraguay,8,0,0
16-03-2020,Uzbekistan,8,0,0
16-03-2020,Guyana,7,1,0
16-03-2020,Ukraine,7,1,0
16-03-2020,Liechtenstein,7,0,0
16-03-2020,Monaco,6,0,0
16-03-2020,Channel_Islands,6,0,0
16-03-2020,Ghana,6,0,0
16-03-2020,Guadeloupe,6,0,0
16-03-2020,Honduras,6,0,0
16-03-2020,Cameroon,5,0,0
16-03-2020,Ethiopia,5,0,0
16-03-2020,Puerto_Rico,5,0,0
16-03-2020,Rwanda,5,0,0
16-03-2020,Ivory_Coast,4,0,0
16-03-2020,Cuba,4,0,0
16-03-2020,Mongolia,4,0,0
16-03-2020,Trinidad_and_Tobago,4,0,0
16-03-2020,French_Polynesia,3,0,0
16-03-2020,Gibraltar,3,0,1
16-03-2020,Guam,3,0,0
16-03-2020,Kenya,3,0,0
16-03-2020,St._Barth,3,0,0
16-03-2020,Seychelles,3,0,0
16-03-2020,Nigeria,2,0,1
16-03-2020,Aruba,2,0,0
16-03-2020,Curaçao,2,0,0
16-03-2020,DRC,2,0,0
16-03-2020,Namibia,2,0,0
16-03-2020,Saint_Lucia,2,0,0
16-03-2020,Saint_Martin,2,0,0
16-03-2020,Cayman_Islands,1,1,0
16-03-2020,Sudan,1,1,0
16-03-2020,Nepal,1,0,1
16-03-2020,Antigua_and_Barbuda,1,0,0
16-03-2020,Bahamas,1,0,0
16-03-2020,Benin,1,0,0
16-03-2020,Bhutan,1,0,0
16-03-2020,CAR,1,0,0
16-03-2020,Congo,1,0,0
16-03-2020,Equatorial_Guinea,1,0,0
16-03-2020,Gabon,1,0,0
16-03-2020,Greenland,1,0,0
16-03-2020,Guinea,1,0,0
16-03-2020,Vatican_City,1,0,0
16-03-2020,Liberia,1,0,0
16-03-2020,Mauritania,1,0,0
16-03-2020,Mayotte,1,0,0
16-03-2020,St._Vincent_Grenadines,1,0,0
16-03-2020,Somalia,1,0,0
16-03-2020,Suriname,1,0,0
16-03-2020,Eswatini,1,0,0
16-03-2020,Tanzania,1,0,0
16-03-2020,Togo,1,0,0
16-03-2020,U.S._Virgin_Islands,1,0,0
17-03-2020,China,80881,3226,68719
17-03-2020,Italy,31506,2503,2941
17-03-2020,Iran,16169,988,5389
17-03-2020,Spain,11826,533,1028
17-03-2020,Germany,9367,26,67
17-03-2020,S._Korea,8320,81,1401
17-03-2020,France,7730,175,602
17-03-2020,USA,6439,109,106
17-03-2020,Switzerland,2742,27,15
17-03-2020,UK,1950,71,65
17-03-2020,Netherlands,1705,43,2
17-03-2020,Norway,1470,3,1
17-03-2020,Austria,1332,4,8
17-03-2020,Belgium,1243,10,14
17-03-2020,Sweden,1196,8,1
17-03-2020,Denmark,977,4,1
17-03-2020,Japan,878,29,144
17-03-2020,Diamond_Princess,696,7,456
17-03-2020,Malaysia,673,2,49
17-03-2020,Canada,598,8,12
17-03-2020,Australia,452,5,27
17-03-2020,Portugal,448,1,3
17-03-2020,Qatar,442,0,4
17-03-2020,Czechia,434,0,3
17-03-2020,Greece,387,5,14
17-03-2020,Brazil,346,1,2
17-03-2020,Israel,337,0,11
17-03-2020,Finland,322,0,10
17-03-2020,Ireland,292,2,5
17-03-2020,Slovenia,275,1,0
17-03-2020,Singapore,266,0,114
17-03-2020,Iceland,247,0,5
17-03-2020,Pakistan,247,0,2
17-03-2020,Bahrain,241,1,88
17-03-2020,Poland,238,5,1
17-03-2020,Estonia,225,0,1
17-03-2020,Romania,217,0,19
17-03-2020,Chile,201,0,0
17-03-2020,Egypt,196,6,26
17-03-2020,Philippines,187,12,5
17-03-2020,Thailand,177,1,41
17-03-2020,Indonesia,172,7,9
17-03-2020,Saudi_Arabia,171,0,6
17-03-2020,Hong_Kong,168,4,81
17-03-2020,Iraq,154,11,41
17-03-2020,India,143,3,14
17-03-2020,Luxembourg,140,1,0
17-03-2020,Kuwait,130,0,12
17-03-2020,Lebanon,124,4,4
17-03-2020,San_Marino,119,11,4
17-03-2020,Peru,117,0,1
17-03-2020,Russia,114,0,8
17-03-2020,UAE,113,0,26
17-03-2020,Ecuador,111,2,0
17-03-2020,Turkey,98,1,0
17-03-2020,Slovakia,97,0,0
17-03-2020,South_Africa,85,0,0
17-03-2020,Mexico,82,0,4
17-03-2020,Bulgaria,81,2,0
17-03-2020,Argentina,79,2,3
17-03-2020,Armenia,78,0,1
17-03-2020,Taiwan,77,1,20
17-03-2020,Serbia,72,0,1
17-03-2020,Panama,69,1,0
17-03-2020,Croatia,69,0,5
17-03-2020,Vietnam,66,0,16
17-03-2020,Colombia,65,0,1
17-03-2020,Algeria,61,5,10
17-03-2020,Latvia,60,0,1
17-03-2020,Brunei,56,0,0
17-03-2020,Albania,55,1,0
17-03-2020,Hungary,50,1,2
17-03-2020,Costa_Rica,50,0,0
17-03-2020,Cyprus,49,0,0
17-03-2020,Jordan,48,0,1
17-03-2020,Faeroe_Islands,47,0,0
17-03-2020,Morocco,44,2,1
17-03-2020,Sri_Lanka,44,0,1
17-03-2020,Palestine,41,0,0
17-03-2020,Andorra,39,0,1
17-03-2020,Malta,38,0,2
17-03-2020,Belarus,36,0,3
17-03-2020,Azerbaijan,34,1,6
17-03-2020,Georgia,34,0,1
17-03-2020,Bosnia_and_Herzegovina,34,0,2
17-03-2020,Cambodia,33,0,1
17-03-2020,Oman,33,0,12
17-03-2020,Kazakhstan,33,0,0
17-03-2020,Venezuela,33,0,0
17-03-2020,North_Macedonia,31,0,1
17-03-2020,Moldova,30,0,1
17-03-2020,Uruguay,29,0,0
17-03-2020,Senegal,27,0,2
17-03-2020,Lithuania,26,0,1
17-03-2020,Tunisia,25,0,1
17-03-2020,Afghanistan,22,0,1
17-03-2020,Dominican_Republic,21,1,0
17-03-2020,Liechtenstein,19,0,0
17-03-2020,Martinique,15,1,0
17-03-2020,Burkina_Faso,15,0,0
17-03-2020,Ukraine,14,2,0
17-03-2020,Macao,13,0,10
17-03-2020,Maldives,13,0,0
17-03-2020,New_Zealand,12,0,0
17-03-2020,Bolivia,12,0,0
17-03-2020,Jamaica,12,0,2
17-03-2020,French_Guiana,11,0,0
17-03-2020,Uzbekistan,11,0,0
17-03-2020,Bangladesh,10,0,3
17-03-2020,Cameroon,10,0,0
17-03-2020,Monaco,9,0,0
17-03-2020,Paraguay,9,0,0
17-03-2020,Réunion,9,0,0
17-03-2020,Guatemala,8,1,0
17-03-2020,Honduras,8,0,0
17-03-2020,Guyana,7,1,0
17-03-2020,Ghana,7,0,0
17-03-2020,Rwanda,7,0,0
17-03-2020,Channel_Islands,6,0,0
17-03-2020,Ethiopia,6,0,0
17-03-2020,Guadeloupe,6,0,0
17-03-2020,Cuba,5,0,0
17-03-2020,Guam,5,0,0
17-03-2020,Mongolia,5,0,0
17-03-2020,Puerto_Rico,5,0,0
17-03-2020,Trinidad_and_Tobago,5,0,0
17-03-2020,Ivory_Coast,4,0,0
17-03-2020,Kenya,4,0,0
17-03-2020,Seychelles,4,0,0
17-03-2020,Nigeria,3,0,1
17-03-2020,Aruba,3,0,0
